AP,precision_score,balanced_accuracies,DCG,DCG_AT_5,F1-SCORE,NDCG,NDCG_AT_5,model_variant,slug,created_at,category_title,post_slug
0.6706228956228957,0.3,0.5,4.224161029154106,0,0.4499999999999999,0.8294475401685019,0.5999999999999999,doc2vec,analyza-mariupol-pred-padem-blizi-se-obrat-ve-valce,2022-07-18 17:17:28,Zahraničí,analyza-mariupol-pred-padem-blizi-se-obrat-ve-valce
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 17:51:30,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.6144601430315717,0.175,0.5,2.4640939336732286,0,0.18148148148148147,0.677321104444447,0.3499999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 17:58:26,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.8609701474750124,0.35,0.5,4.928187867346457,0,0.5764705882352941,0.878253829399075,0.6999999999999998,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 17:59:49,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.6826340258325554,0.3,0.5,4.224161029154106,0,0.4499999999999999,0.8294475401685019,0.5999999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 18:04:04,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.8541666666666666,0.1,0.5,1.4080536763847022,0,0.06666666666666668,0.5496760645786226,0.23020392364556103,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 18:14:24,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.9648015050960299,0.475,0.5,6.688254962827335,0,0.9256410256410256,0.9817480544180679,0.9499999999999997,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 18:15:44,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.988090050835149,0.45,0.5,6.33624154373116,0,0.8526315789473685,0.9627761449532062,0.8999999999999999,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 18:16:41,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.19444444444444442,0.05,0.5,0.7040268381923511,0,0.01818181818181818,0.43167207946918174,0.18078394317246163,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 18:19:04,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.46590909090909094,0.1,0.5,1.4080536763847022,0,0.06666666666666668,0.5496760645786226,0.23020392364556103,word2vec,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu,2022-07-18 18:20:14,Ostatní,krizem-krazem-palavou-to-samotny-buh-presunul-italii-na-moravu
0.05,0.025,0.5,0.35201341909617556,0,0.0047619047619047615,0.35201341909617556,0.1474229559439696,lda,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste,2022-07-18 18:55:05,Finance,komentar-horecka-prasivych-dluhopisu-nekonci-obezretnost-je-namiste
0.18625263625263624,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka,2022-07-18 18:57:45,Vztahy,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka
0.45454956807897984,0.25,0.5,3.5201341909617554,0,0.3333333333333333,0.7747525516950363,0.49999999999999994,doc2vec,kyberzlocinci-maji-nove-triky-jak-vysat-bankovni-ucet-utoci-na-emoce,2022-07-18 21:12:06,Ekonomika,kyberzlocinci-maji-nove-triky-jak-vysat-bankovni-ucet-utoci-na-emoce
0.2977411477411478,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,program-svetovy-pohar-v-biatlonu-v-novem-meste-na-morave-v-roce-2021,2022-07-19 10:03:46,Sport,program-svetovy-pohar-v-biatlonu-v-novem-meste-na-morave-v-roce-2021
0.27041083099906627,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,ceske-uzivatele-androidu-ohrozuje-bankovni-malware-obchazi-sms-overeni,2022-07-19 11:10:33,Technologie,ceske-uzivatele-androidu-ohrozuje-bankovni-malware-obchazi-sms-overeni
0.8801109177903437,0.275,0.5,3.8721476100579313,0,0.3903225806451613,0.802933286960599,0.5499999999999999,doc2vec,italsky-zivotni-styl-na-mne-byl-hned-videt-hubnout-mi-pomohlo-svihadlo,2022-07-19 11:26:05,Vztahy,italsky-zivotni-styl-na-mne-byl-hned-videt-hubnout-mi-pomohlo-svihadlo
0.11825396825396825,0.075,0.5,1.0560402572885266,0,0.03913043478260869,0.4955772265691038,0.20754737085568503,doc2vec,sportster-je-uplne-novy-ma-prilakat-nove-harleyare-projeli-jsme-ho-na-vode,2022-07-19 11:27:52,Auto-moto,sportster-je-uplne-novy-ma-prilakat-nove-harleyare-projeli-jsme-ho-na-vode
0.9840397923875432,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,doc2vec,bremy-nestacily-na-bayern-lewandowski-je-druhy-mezi-ligovymi-strelci,2022-07-20 19:14:06,Zahraničí,bremy-nestacily-na-bayern-lewandowski-je-druhy-mezi-ligovymi-strelci
0.8416750914861459,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,doc2vec,cena-emisnich-povolenek-zlomila-rekord-poprve-stoupla-nad-60-eur-za-tunu,2022-07-20 19:15:05,Ekonomika,cena-emisnich-povolenek-zlomila-rekord-poprve-stoupla-nad-60-eur-za-tunu
0.981780140495718,0.475,0.5,6.688254962827335,0,0.9256410256410256,0.9817480544180679,0.9499999999999997,doc2vec,video-mladik-surove-povalil-seniorku-s-berlemi-pak-ji-vlacel-za-kabelku,2022-07-20 19:15:57,Regionální,video-mladik-surove-povalil-seniorku-s-berlemi-pak-ji-vlacel-za-kabelku
0.8027058422206448,0.4,0.5,5.632214705538809,0,0.7111111111111111,0.9224068215085135,0.7999999999999999,doc2vec,do-skoly-na-skateboardu-olomoucka-fotbalova-ikona-mucha-o-dceri-karoline,2022-07-20 19:17:12,Sport,do-skoly-na-skateboardu-olomoucka-fotbalova-ikona-mucha-o-dceri-karoline
0.8615487301722118,0.325,0.5,4.576174448250282,0,0.5121212121212122,0.8544988266302626,0.6499999999999999,doc2vec,bach-bude-v-cele-mezinarodniho-olympijskeho-vyboru-dalsi-ctyri-roky,2022-07-20 19:18:07,Hry,bach-bude-v-cele-mezinarodniho-olympijskeho-vyboru-dalsi-ctyri-roky
0.7232752360203341,0.225,0.5,3.16812077186558,0,0.2793103448275862,0.7446526874345888,0.44999999999999996,doc2vec,ve-skladech-lezi-tuny-neprodaneho-obleceni-obchodnici-osekavaji-objednavky,2022-07-20 19:23:49,Ekonomika,ve-skladech-lezi-tuny-neprodaneho-obleceni-obchodnici-osekavaji-objednavky
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,doc2vec,vysel-dalsi-veliky-update-pro-no-mans-sky-prinasi-vesmirne-piraty,2022-07-20 19:28:20,Hry,vysel-dalsi-veliky-update-pro-no-mans-sky-prinasi-vesmirne-piraty
0.8088235294117647,0.1,0.5,1.4080536763847022,0,0.06666666666666668,0.5496760645786226,0.23020392364556103,doc2vec,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety,2022-07-20 19:29:54,Ostatní,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety
0.6095238095238096,0.075,0.5,1.0560402572885266,0,0.03913043478260869,0.4955772265691038,0.20754737085568503,doc2vec,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety,2022-07-20 19:34:42,Ostatní,prelomovy-zacatek-dvacateho-stoleti-jak-vypadal-zivot-pred-120-lety
0.8807007320165214,0.35,0.5,4.928187867346457,0,0.5764705882352941,0.878253829399075,0.6999999999999998,doc2vec,z-hruzy-designerky-vykouzlily-skvely-prostor-pro-rodinu-s-miminkem,2022-07-20 19:35:33,Ostatní,z-hruzy-designerky-vykouzlily-skvely-prostor-pro-rodinu-s-miminkem
0.3657051282051281,0.125,0.5,1.7600670954808777,0,0.1,0.5969447173986318,0.24999999999999997,doc2vec,stihla-a-pruzna-jako-gazela-vyzkousejte-total-barre,2022-07-20 20:07:06,Móda,stihla-a-pruzna-jako-gazela-vyzkousejte-total-barre
0.7853620738236122,0.325,0.5,4.576174448250282,0,0.5121212121212122,0.8544988266302626,0.6499999999999999,doc2vec,silhavy-se-zlobi-na-schicka-nemuze-se-ohnat-vylouceni-zapas-ovlivnilo,2022-07-20 20:14:53,Sport,silhavy-se-zlobi-na-schicka-nemuze-se-ohnat-vylouceni-zapas-ovlivnilo
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila,2022-08-02 14:27:39,Sport,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,sparta-boleslav-10-hoste-zahazovali-tutovky-v-nastaveni-je-trestal-hlozek,2022-08-02 16:09:28,Sport,sparta-boleslav-10-hoste-zahazovali-tutovky-v-nastaveni-je-trestal-hlozek
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod,2022-08-02 16:15:06,Zahraničí,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod,2022-08-02 16:17:25,Zahraničí,lyon-prohospodaril-dvoubrankovy-naskok-a-prohral-pariz-st-germain-ma-bod
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian,2022-08-02 16:20:03,Zahraničí,el-clasico-na-hristi-barcelony-ovladl-real-v-cele-zustava-san-sebastian
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,derby-slavii-vyhral-v-edenu-trebicsky-lidr-litomerice-padly-se-sokolovem,2022-08-02 16:31:18,Sport,derby-slavii-vyhral-v-edenu-trebicsky-lidr-litomerice-padly-se-sokolovem
0.8542037393089115,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,word2vec-eval-2,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila,2022-08-02 16:34:06,Sport,plzen-po-tesnych-vyhrach-spustila-kanonadu-sparta-se-stestim-slavia-ztratila
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,hokejovy-utocnik-stransky-zaridil-peti-goly-vyhru-davosu-v-bernu,2022-08-02 16:36:49,Sport,hokejovy-utocnik-stransky-zaridil-peti-goly-vyhru-davosu-v-bernu
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,zacha-rozhodl-o-vyhre-new-jersey-voracek-simon-a-palat-asistovali,2022-08-02 16:37:34,Sport,zacha-rozhodl-o-vyhre-new-jersey-voracek-simon-a-palat-asistovali
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,comebacky-soky-a-ukoncena-trapeni-zlin-i-liberec-slavi-sparta-zkolabovala,2022-08-02 16:38:40,Sport,comebacky-soky-a-ukoncena-trapeni-zlin-i-liberec-slavi-sparta-zkolabovala
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,pastrnak-hertl-a-kubalik-se-strelecky-prosadili-zadina-asistoval,2022-08-02 16:40:16,Sport,pastrnak-hertl-a-kubalik-se-strelecky-prosadili-zadina-asistoval
1.0000000000000002,1.0,1.0,7.040268381923511,0,1.0,0.9999999999999999,0.9999999999999999,word2vec-eval-2,chripkova-sezona-muze-letos-nemile-prekvapit-jak-se-na-ni-pripravit,2022-08-02 16:47:26,Zdraví,chripkova-sezona-muze-letos-nemile-prekvapit-jak-se-na-ni-pripravit
0.5792610983787454,0.275,0.5,3.8721476100579313,0,0.3903225806451613,0.802933286960599,0.5499999999999999,word2vec-eval-2,zbavte-se-domacich-alergenu-sest-praktickych-rad-jak-na-to,2022-08-02 17:07:17,Zdraví,zbavte-se-domacich-alergenu-sest-praktickych-rad-jak-na-to
1.0,0.025,0.5,0.35201341909617556,0,0.0047619047619047615,0.35201341909617556,0.1474229559439696,word2vec-eval-2,za-znalosti-v-kvizu-vyhrali-masazni-kurz-i-kloubni-vyzivu-zkuste-ho-take,2022-08-02 17:08:40,Zdraví,za-znalosti-v-kvizu-vyhrali-masazni-kurz-i-kloubni-vyzivu-zkuste-ho-take
0.647405738611234,0.2,0.5,2.8161073527694045,0,0.2285714285714286,0.7123138050933654,0.39999999999999997,word2vec-eval-2,osm-mytu-o-oparech-pomuze-zubni-pasta-chlad-a-imunita,2022-08-02 17:10:11,Zdraví,osm-mytu-o-oparech-pomuze-zubni-pasta-chlad-a-imunita
0.5783113245298119,0.175,0.5,2.4640939336732286,0,0.18148148148148147,0.677321104444447,0.3499999999999999,word2vec-eval-2,nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat,2022-08-02 17:11:31,Zdraví,nahubky-ktere-chrani-jak-je-vybrat-a-jak-o-ne-pecovat
0.8035631960631959,0.375,0.5,5.280201286442633,0,0.6428571428571428,0.9008510138336608,0.7499999999999999,word2vec-eval-2,deset-tipu-pro-zdravi-oci-vetrejte-cvicte-a-ctete-s-prestavkami,2022-08-02 17:13:18,Zdraví,deset-tipu-pro-zdravi-oci-vetrejte-cvicte-a-ctete-s-prestavkami
0.5529248529248529,0.175,0.5,2.4640939336732286,0,0.18148148148148147,0.677321104444447,0.3499999999999999,word2vec-eval-2,rec-krevnich-skupin-co-o-nas-vypovidaji-a-ovlivnuji-prubeh-nemoci-covid-19,2022-08-02 17:17:49,Zdraví,rec-krevnich-skupin-co-o-nas-vypovidaji-a-ovlivnuji-prubeh-nemoci-covid-19
0.5024991246498599,0.2,0.5,2.8161073527694045,0,0.2285714285714286,0.7123138050933654,0.39999999999999997,word2vec-eval-2,drive-schovavala-a-ujidala-cokoladu-dnes-ma-martina-zelenou-lednici,2022-08-02 17:19:44,Zdraví,drive-schovavala-a-ujidala-cokoladu-dnes-ma-martina-zelenou-lednici
0.9207214536207434,0.425,0.5,5.984228124634984,0,0.7810810810810811,0.9430202252031452,0.8499999999999999,word2vec-eval-2,nemoc-leci-vztahy-v-rodinach-rika-lekar-umirajicich,2022-08-02 17:21:52,Zdraví,nemoc-leci-vztahy-v-rodinach-rika-lekar-umirajicich
0.6111111111111112,0.05,0.5,0.7040268381923511,0,0.01818181818181818,0.43167207946918174,0.18078394317246163,word2vec-eval-2,co-vite-o-rakovine-soutezte-v-kvizu-a-vyhrajte-knihu,2022-08-02 17:22:51,Zdraví,co-vite-o-rakovine-soutezte-v-kvizu-a-vyhrajte-knihu
0.6178135565353611,0.35,0.5,4.928187867346457,0,0.5764705882352941,0.878253829399075,0.6999999999999998,word2vec-eval-2,detem-kterym-pomahate-moc-mozek-nepracuje-spravne-rika-specialni-pedagozka,2022-08-02 17:24:39,Vztahy,detem-kterym-pomahate-moc-mozek-nepracuje-spravne-rika-specialni-pedagozka
0.7670577845500446,0.375,0.5,5.280201286442633,0,0.6428571428571428,0.9008510138336608,0.7499999999999999,word2vec-eval-2,pribeh-marka-zena-chce-dite-ja-karieru,2022-08-02 17:26:11,Vztahy,pribeh-marka-zena-chce-dite-ja-karieru
0.44671717171717173,0.15,0.5,2.112080514577053,0,0.13846153846153847,0.6391206612148322,0.29999999999999993,word2vec-eval-2,nevera-nemusi-vzdy-znamenat-konec-nebojte-se-dat-vztahu-jeste-sanci,2022-08-02 17:33:28,Vztahy,nevera-nemusi-vzdy-znamenat-konec-nebojte-se-dat-vztahu-jeste-sanci
0.8523418710918712,0.3,0.5,4.224161029154106,0,0.4499999999999999,0.8294475401685019,0.5999999999999999,word2vec-eval-2,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka,2022-08-02 17:34:53,Vztahy,hral-na-me-kina-jak-je-hodnej-popsala-kriminalnika-vymenena-manzelka
0.3119047619047619,0.1,0.5,1.4080536763847022,0,0.06666666666666668,0.5496760645786226,0.23020392364556103,word2vec-eval-2,pozor-na-pusu-tyto-osemetne-vety-svobodne-zene-nikdy-nerikejte,2022-08-02 17:37:04,Vztahy,pozor-na-pusu-tyto-osemetne-vety-svobodne-zene-nikdy-nerikejte
